3962,1123
2962,2499
3536,617
2550,1913
771,588
4397,697
4411,539
2133,2046
1027,740
4119,751
2408,2851
2121,2263
2426,2468
2697,2232
626,1108
4035,1152
1107,902
2224,2820
460,932
3846,713
2477,2228
3885,577
614,768
517,627
2475,2385
1059,967
4060,641
2799,1998
2523,1916
3875,1168
2243,2644
870,527
2840,2057
2588,2493
466,654
2346,2736
3958,649
2509,2780
4031,972
746,896
3802,1154
956,1033
2622,2792
677,787
3909,1247
2530,2562
3861,681
3656,1124
1855,2509
2073,2264
1134,691
4224,773
4072,632
1070,749
508,587
4209,428
3677,454
1963,2217
793,739
2078,2063
2843,2016
4122,1157
1942,2625
3820,1051
592,709
1924,2345
483,813
4268,1022
2846,2739
2113,2172
1989,2101
2383,2539
754,844
4127,494
4166,1096
4266,517
3797,1091
2743,2859
2777,2080
2160,2136
4097,1176
3739,1010
998,915
2522,2207
4267,867
550,718
1127,618
953,470
2639,2639
781,520
2842,2643
2756,2614
2698,2556
3575,818
897,571
782,915
3543,611
2151,2904
4319,1028
1194,850
4177,459
2626,2384
4218,484
4097,748
2944,2430
2270,2206
3850,1156
2611,2059
812,492
480,805
1026,889
2257,2137
951,504
950,939
1148,870
1813,2489
4019,591
4319,693
4034,593
3615,689
2050,2075
3810,668
4250,858
1998,2244
858,962
2894,2223
2304,2707
589,922
4156,823
4236,1148
4226,977
4380,621
2773,1968
4026,354
2252,2381
1029,746
3767,1161
780,747
2163,2357
2201,2177
4200,1083
4318,903
1958,2672
1116,1032
3961,716
616,790
681,767
3987,394
977,502
846,632
3951,1050
2503,2150
2730,1921
2743,2810
4175,795
2636,2340
4185,1122
981,848
581,851
2881,2647
3695,406
4052,578
1078,574
963,690
3655,520
4273,889
3618,800
2161,2256
4408,615
886,442
4346,959
2344,2411
2633,2721
1063,934
4323,994
2680,1943
3800,672
2027,2022
819,488
3788,352
4133,741
2897,2080
4176,508
3895,1209
2771,2405
3517,764
762,515
1969,2279
4119,1050
3762,573
1913,2640
2299,2750
2447,2410
2912,2711
2428,2267
2691,2794
3958,1268
2342,2218
4093,868
619,484
2294,2203
1145,822
2528,2591
3693,527
2736,2212
3978,638
2275,2168
4127,374
2691,2619
2585,2186
2599,2656
2402,2643
2319,2287
2111,2155
3988,997
2651,2864
3533,767
3933,325
2710,2474
1140,633
3553,656
2880,2625
1035,614
3712,450
3995,681
4422,903
1085,917
2292,1900
2840,2595
2527,2142
2583,2827
2264,2583
3937,1086
2653,2735
3996,1147
2719,1900
2666,2714
1069,754
933,743
2630,2765
3982,846
641,912
411,872
2367,2573
704,851
2861,2155
2622,1926
4064,885
4235,903
3827,1060
2770,2743
2148,2422
2055,2405
747,987
1831,2339
2345,1977
4066,949
2537,2186
2678,1940
879,447
2551,2945
561,628
2732,1953
4040,330
2070,2748
4213,541
2719,2622
445,963
4019,1123
1063,604
496,944
678,640
694,556
3818,1032
1124,988
2459,2018
2037,2414
2054,2722
4247,692
560,618
4013,1019
707,880
4403,684
2126,2605
3989,369
1106,769
678,671
2373,2280
4249,391
2466,2809
487,722
3909,953
1098,681
2317,1831
594,1125
3791,809
2184,2181
483,609
2754,2336
2367,2195
2837,2458
2458,2847
434,677
2458,2106
2879,2276
2457,1986
3952,993
2614,2332
2806,2001
3985,361
4304,1169
2625,2005
4067,932
674,1111
3830,1105
822,765
4331,961
3932,974
1159,678
2717,2189
4144,533
2304,2438
4295,525
619,1039
2491,1895
550,495
1044,856
3872,559
4276,799
2695,2663
1010,644
3697,721
3770,1128
2102,2184
661,460
3861,1182
2839,2457
3572,541
2051,2152
877,785
748,957
2332,2612
4188,818
2470,2296
2293,2368
565,556
2479,2146
601,853
4137,359
2289,2175
871,994
4292,746
4001,812
2390,2955
981,598
4249,621
912,1128
1924,2114
2252,2829
3884,1248
2511,2269
4142,1214
2258,2972
474,905
2606,1940
2123,2185
2864,2046
4280,934
4066,915
2017,2223
879,807
1840,2426
4015,680
4130,1193
683,446
2336,2823
1125,813
2968,2473
2743,2323
4334,781
3900,648
814,817
4336,761
2513,1883
1119,656
2580,2695
4122,734
3834,1233
1984,2549
2115,2769
3827,1261
424,741
1982,2132
927,802
3580,550
705,592
2076,2200
2309,2493
3946,882
4291,1094
1062,1089
4124,813
792,1052
3985,918
3703,683
2122,1928
3831,764
2146,2011
864,688
922,1053
3940,1032
4365,697
2611,2496
4185,976
2409,2038
3680,493
2841,2490
4186,577
3594,707
4476,913
1929,2368
1989,2650
4199,829
3753,391
4065,820
696,871
4407,656
3694,484
2293,1989
4104,511
2768,2269
4133,523
3618,1022
1871,2677
991,634
724,408
4301,1082
2733,2781
574,526
3828,403
4205,1092
2734,2379
944,560
3637,518
470,601
3664,579
3843,1006
606,805
3935,761
2588,2115
778,1095
4334,592
4246,1001
2621,2685
3587,536
1994,2244
793,827
4009,638
2911,2128
2665,2778
750,892
2631,2061
2644,1891
3958,1039
2516,2737
2062,2537
3953,855
4433,742
1897,2642
2465,2331
1917,2564
1909,2327
3998,363
1842,2559
4151,535
3716,621
976,469
891,434
2884,2446
1959,2093
604,586
504,785
4274,988
1018,651
2604,2490
992,979
4452,993
1980,2110
4300,776
4368,533
3891,852
1033,838
4066,1260
4465,773
3704,675
2386,2184
2155,2460
828,608
2185,2795
1083,557
3890,758
623,952
4307,719
2338,1877
2139,2052
537,552
767,765
576,992
3754,475
2807,2270
912,527
636,877
3648,484
4288,850
953,494
3891,1221
2795,2343
2418,1996
835,969
2879,2535
658,1122
729,1045
580,473
4451,982
529,657
732,921
947,937
1139,815
2780,2416
2058,2240
751,481
3823,949
4197,862
3806,1226
2251,1834
608,935
3911,934
2766,2059
1866,2209
2576,2606
4297,593
4080,743
4106,455
2221,1846
965,916
2464,2989
788,454
2230,2942
3710,1175
786,1114
4200,432
898,1105
3655,1156
3996,569
828,458
920,895
3907,636
1013,840
4116,516
1985,2765
2473,2409
2304,2640
1880,2204
972,812
2784,2434
3938,913
604,846
2411,2790
4285,1029
2175,2407
859,752
2429,2837
2735,1923
1177,791
3819,788
1851,2245
2174,2482
2096,2345
4241,1064
2266,2237
2333,1933
1001,813
3692,686
4290,581
3858,898
2762,2641
2168,2871
2285,2256
580,666
4252,1048
1105,812
2201,2828
1019,668
884,1126
1942,2152
4316,1040
998,851
428,789
1014,931
954,1119
1099,659
2689,2765
3653,899
3714,751
2645,2387
2192,2431
1153,987
885,777
597,484
435,849
3795,998
609,542
4268,1146
3882,901
529,877
2799,2377
2536,2280
2027,2571
570,1059
2721,2227
4474,932
703,517
3683,785
1005,1013
4222,490
874,978
831,585
3950,464
2307,2582
1912,2442
2243,1837
675,706
2956,2234
3878,701
881,413
2509,2698
2540,2373
3768,645
2016,2513
3812,1077
4122,1033
2009,2101
889,515
2448,2114
703,1114
3720,810
2169,2016
3739,1138
4021,319
760,1122
2340,2760
3948,970
1819,2516
2651,2869
2277,2093
3703,834
857,630
1173,689
532,656
3904,1286
3769,825
2406,2673
2457,2381
4148,1091
4368,776
2390,2493
494,701
2332,2504
807,578
731,682
604,608
506,777
3547,622
840,588
2130,2276
2395,2742
2293,1971
2312,2179
638,1147
1003,538
2151,2389
811,940
965,481
634,917
966,630
739,642
2115,2205
2436,1801
2656,2567
2264,1844
767,702
2540,2162
2081,2723
736,1054
637,696
883,1053
3622,506
3659,1056
2404,2815
3849,739
2206,1851
2287,2908
2088,2621
4170,709
2581,1898
4005,399
860,557
4084,892
665,962
4100,873
1055,1015
1896,2625
824,675
479,935
2877,2458
458,798
2000,2560
504,577
2296,2833
987,525
4177,602
2155,2794
822,925
2029,2290
2258,2728
2131,2463
731,629
2061,2659
944,993
2164,1924
2360,2013
2440,2874
1099,924
2212,2042
4055,940
4025,1197
2691,1990
2524,1964
2234,2942
1034,611
2851,2016
655,901
4187,601
1966,2702
2674,2456
2432,2564
1054,1003
943,483
520,1057
786,1074
2273,2521
2283,1865
4092,818
2856,2382
1167,647
1043,889
3745,437
2576,2711
3695,954
562,519
2501,2687
812,1136
2302,2242
4140,1252
823,568
976,914
2831,2206
4058,740
3991,828
1913,2422
2282,2620
4253,533
4031,597
2600,2727
2858,2297
2579,1918
2217,2474
3995,338
4106,432
3822,834
4148,871
667,581
4376,490
2493,2768
2326,2480
2590,2090
574,960
2734,2184
1934,2057
2272,2670
2819,2082
2474,2833
4321,1111
4199,813
710,989
477,1009
1121,653
2415,2061
3527,780
3725,501
2222,1991
720,446
845,1021
2050,2362
2575,1911
501,1063
2341,2605
2471,2122
3788,359
1957,2222
883,870
2578,2383
2684,2201
2093,1957
3887,1193
4322,452
1143,719
4350,1117
2308,2508
2845,2210
4178,494
4313,602
4338,1122
639,533
2636,2288
2398,2848
2742,2439
482,573
480,763
969,1047
2112,2163
4305,839
879,448
4114,566
1908,2635
428,835
789,485
744,838
2184,2417
631,864
988,602
2180,1991
3887,922
811,1027
2224,2265
4430,809
2361,2232
4042,1126
2477,1943
4148,798
720,441
3929,787
934,1107
3858,957
2508,2692
3874,563
4463,791
535,848
4244,612
3587,543
4215,1030
829,719
3850,525
1978,2138
794,740
1040,554
2056,2195
777,781
2304,2114
2909,2578
2498,2741
4105,366
2638,2661
908,1041
2123,2329
1822,2303
3874,735
2631,2477
1899,2166
2619,2896
2352,1878
4440,842
3839,825
2084,1934
4310,532
3712,1167
2200,2949
933,1137
3836,475
3689,1044
2195,2119
4069,1085
1154,729
2910,2398
2955,2615
4193,1228
2830,2425
2648,2069
2438,2750
624,795
2533,2395
4402,978
3786,1036
1045,834
902,566
3751,934
4156,973
3532,671
2922,2110
659,905
2498,2055
527,832
2762,2636
3778,816
2343,2785
2662,2896
3756,1130
3905,634
2664,2068
2303,2024
2695,2180
710,765
1965,2507
4217,633
3802,623
4410,852
4118,430
950,1166
2597,2961
866,657
2046,2452
2154,2351
455,705
3784,811
2489,1864
4268,1132
2467,2813
797,1157
2359,2683
2805,2746
2750,2649
531,1078
4238,1223
1007,524
4470,649
3637,805
2857,2775
2207,2903
2769,2789
1169,822
4402,662
610,935
1131,639
2358,1994
1028,658
4132,455
4442,948
2601,1836
3825,544
4274,525
541,843
2086,1986
2709,2829
2116,2021
2179,2531
3984,1269
997,512
4007,622
2406,2010
2462,2303
4368,844
2316,2728
2482,2606
1084,530
3972,328
4032,447
1974,2750
2268,1963
4225,1035
2242,2458
941,910
4007,977
3820,338
677,481
2193,2533
4197,726
2323,2861
1120,627
667,944
4231,1006
796,522
987,1052
1867,2226
510,564
1007,661
1802,2346
535,601
2493,2875
628,947
2172,2655
2938,2260
2597,2712
4355,1062
2910,2427
2463,2988
932,806
774,933
2656,2352
4172,906
3755,1174
559,894
1019,594
4396,928
2405,2429
2330,2105
2364,2117
831,924
918,623
434,744
1107,867
556,821
2557,2921
4057,1078
2864,2375
2920,2491
4165,874
726,1136
2645,2914
4018,538
2554,2957
3840,516
3749,769
2245,1968
4051,1284
4022,1282
921,905
2187,2921
4370,1030
908,1177
552,500
2678,2666
4409,1042
4201,724
2121,2463
940,931
3891,666
1890,2507
1884,2294
1932,2497
4009,932
3820,1073
3999,1044
2275,2339
2846,2414
4101,1284
2360,2425
2684,2110
4023,701
1987,2561
2108,2346
2091,2392
1051,1044
591,1043
2696,2196
655,735
2923,2231
3683,667
2494,2031
849,1009
3545,839
2220,2848
3845,955
2834,1987
2800,2227
1859,2371
1172,681
3915,709
3862,1229
2846,2492
2169,2356
4243,436
4165,1166
2174,2162
4037,845
570,1042
4146,336
2789,2424
4124,1018
1989,2234
2277,2541
1099,1012
4359,480
2784,2681
1999,2040
2039,2742
4222,790
4156,571
2707,2301
2224,1877
1995,1970
4236,996
3771,532
3720,648
2184,2355
4321,984
3544,788
4170,662
3745,999
2627,2715
2557,2477
2709,2060
926,534
729,459
3789,639
4362,605
1104,973
922,714
2129,2076
2851,2321
4125,1162
4432,745
3752,484
2348,2592
2148,2065
1951,2770
4472,832
3811,1092
1998,2412
2007,2688
1016,951
2649,2723
2762,2651
1904,2253
3772,617
3782,1145
4296,1095
2741,2270
2136,2888
2249,2875
2708,2882
770,916
2353,1834
1826,2457
1881,2585
2285,2205
3893,442
4208,703
2535,2422
2682,1956
4356,677
3599,912
3945,950
4082,591
2148,2272
3854,1225
579,771
587,539
1074,963
2261,2292
2790,2176
749,752
2189,2736
3907,640
2890,2393
998,478
3984,685
993,452
3863,649
2635,2432
3942,826
2555,2276
2136,1972
2125,2446
2128,1977
485,603
773,838
2383,2618
2843,2172
938,437
4221,853
701,667
690,1037
2828,2147
2834,2488
2834,2198
2012,2826
3973,1108
2808,2264
3653,568
842,561
3900,1200
710,724
4182,552
4021,1026
586,513
1989,2082
4012,1241
3529,669
2668,2269
1175,740
3856,893
616,986
2515,2564
1903,2530
4317,538
1083,587
2877,2440
3714,998
952,439
2637,1849
3893,940
3715,1018
2506,2528
472,790
515,703
2502,1858
2751,1933
711,1170
1012,867
3590,712
3866,1232
1127,602
2232,2933
2808,2200
603,792
2248,1951
1908,2270
1995,2354
2106,2145
1143,936
3642,575
3718,606
560,974
4115,1108
3714,415
4195,1023
2319,2049
1153,751
4107,1222
4247,973
4093,1289
2859,2443
976,922
2130,2411
771,917
1018,1015
2088,2728
1112,573
2455,2692
3963,966
2685,2440
1057,608
2113,2430
2397,2003
3871,375
883,1011
3849,352
2618,2345
1916,2320
3849,1039
691,895
1075,700
2616,2376
2839,2161
2857,2482
4364,1026
1141,984
984,759
2850,2206
2127,2444
2137,2524
4062,754
4168,775
2033,2317
3956,1221
550,868
2136,2163
856,405
4198,1040
2495,1940
1025,687
946,881
595,899
1118,743
2132,2924
2083,2587
2224,2182
2499,2143
2467,2062
2013,2466
576,1028
2316,1891
2246,2112
843,1125
2245,2720
1953,2096
2175,2585
4348,824
1874,2604
3763,463
2482,2528
3649,460
2137,2899
1931,2151
733,461
2179,2037
840,405
2237,2021
2056,2729
2627,2921
1995,2746
2562,2029
732,812
3990,373
2092,2310
2701,2300
2758,2132
4416,771
639,660
2527,2764
2208,2272
1925,2357
4077,944
2510,2701
2461,2836
980,1029
4183,341
3884,828
2697,2914
2210,2546
714,603
4166,1265
2718,2379
2094,2586
4196,533
1820,2424
2190,2670
4375,1013
2359,2682
534,888
2065,2623
4038,503
1919,2575
3601,563
489,555
3734,430
650,651
2699,2268
1887,2099
4006,1191
4120,334
3816,815
1984,2625
1815,2455
3708,753
4209,1238
1070,683
1979,2763
1023,799
2173,2943
2430,2813
1146,840
4055,592
1045,868
2968,2587
3962,958
1992,2501
2193,2379
3816,805
3632,946
4303,844
3885,1229
3925,776
3914,725
2429,2773
2425,2143
551,830
933,569
1931,2760
2725,2151
4280,620
835,1036
655,1108
4047,476
949,448
2787,2031
2075,2901
2237,2475
3914,932
667,701
2415,2994
4085,900
3871,436
3557,717
2330,1852
4369,572
795,1154
2713,2246
2688,2559
3849,1252
886,1145
667,953
4381,1012
2174,2728
2101,2502
4350,706
4150,970
610,987
2524,2869
2614,2230
2660,1923
4074,733
4428,556
1983,2489
3797,1094
3540,677
4236,1030
4036,733
2372,2632
2791,2479
583,595
3683,813
3628,896
2625,2067
3854,1208
3558,990
853,611
4029,1089
1081,1035
4309,984
512,819
3996,512
3753,450
3944,623
534,563
4413,844
1105,906
515,647
852,957
4006,550
3709,450
2461,2219
578,718
2300,1948
2108,2873
1990,2737
4309,1184
3861,1004
709,446
3857,815
4248,966
3815,660
2304,2119
2710,2354
3798,1129
2620,2130
874,1156
2198,2696
2398,2479
1069,908
4097,1153
2498,2820
2127,2282
3852,957
867,935
2661,2554
3590,1014
1044,494
637,1132
4186,935
3990,339
4286,1078
640,528
2807,2345
4002,491
3765,852
3784,1080
3877,755
1885,2297
3903,1004
434,786
4142,395
836,807
812,824
680,957
4193,965
2116,2249
4375,887
1038,877
3665,443
654,488
574,559
3900,704
2731,2277
3738,428
4227,758
4282,463
463,747
2307,2607
758,971
1943,2603
4111,947
2526,2714
2555,2872
2059,2713
3647,1074
4337,443
2441,1860
2296,2122
880,596
2650,2041
681,418
558,989
2487,1872
692,870
2786,2311
1155,968
3654,522
2474,2314
2393,2137
4340,949
4021,567
2895,2076
4119,801
2815,2525
3771,585
2535,2432
4357,1063
3807,1161
677,1078
1102,883
2141,2893
2119,2736
4004,485
2152,2331
2388,2245
447,945
1889,2262
2539,2460
2034,2124
4054,1146
493,892
2028,1997
2190,2828
2683,2344
4206,379
625,534
2503,1876
4379,537
3941,488
467,840
614,586
4318,916
2033,2519
3674,900
2134,2748
4168,892
816,743
4089,649
4029,1253
947,965
3839,721
2010,2816
564,750
1023,635
2781,2601
609,748
806,1144
958,874
2422,2029
2229,2726
2217,2455
855,1117
2070,2608
869,684
520,969
690,652
3892,1187
594,575
739,917
2310,2050
1182,693
1031,607
1895,2714
522,514
1923,2127
2519,2254
2148,2478
4115,814
3894,1286
1019,851
1977,2797
2685,2232
491,708
1075,922
2602,2407
3694,849
1981,2766
2777,2550
2493,2589
4080,1057
834,1044
2445,1862
2662,2747
577,1017
2098,2079
1882,2603
4378,899
533,515
2901,2401
4373,701
1122,817
888,651
1994,2338
4222,803
2994,2420
759,614
827,515
2740,2405
3774,1118
720,541
2126,2367
2407,2228
2386,2032
2164,2895
1845,2541
2336,2181
2418,1808
1968,2149
2012,2534
2473,1904
832,783
2233,2161
694,1140
3545,803
2434,2827
525,932
1084,534
489,840
533,606
2197,2229
3722,1075
4213,378
3530,646
2247,2788
558,756
875,1139
581,800
1837,2398
1012,1045
1872,2185
972,830
3786,702
4159,1005
982,684
2407,2049
4421,988
1080,601
863,465
2791,2260
4340,547
642,697
3848,570
2761,2819
2918,2583
2901,2488
2508,2620
1958,2539
3936,1208
4024,1172
3648,1091
2770,2700
4447,866
657,777
4184,510
3760,1198
948,603
925,1055
2863,2446
4408,565
757,699
3509,770
2227,2487
2188,2074
4314,1083
860,482
1974,2804
721,788
2406,2869
2980,2413
2628,2666
4433,622
2695,2632
2767,2096
4177,1035
2083,2069
649,518
3677,720
2819,2509
2780,2284
960,629
2240,2430
3963,899
2267,2073
2017,2740
889,462
581,632
3895,661
857,641
2480,2708
4162,724
850,1075
3744,847
4275,780
3717,836
2418,2400
2142,1994
2417,2670
2153,1875
2634,2507
938,1168
437,779
2213,2399
4012,1202
1931,2291
2521,1956
613,1006
3615,1023
3909,934
914,855
1896,2172
3800,953
1982,2119
2410,2332
2743,2614
2367,2875
3748,999
2285,2038
3973,638
2952,2630
4410,593
746,728
2086,2630
1094,602
4126,351
2750,2209
4035,571
2374,2006
1127,872
2033,2109
1906,2454
4174,936
974,753
4154,1151
896,556
2534,1847
4317,632
2803,2698
3931,746
4329,780
3558,781
754,554
4477,942
2688,2426
2188,2877
824,766
3883,482
2428,2891
963,902
1020,715
3968,1199
1077,661
2263,2333
4390,769
4083,1159
4079,868
829,590
3869,715
2249,2611
2521,2690
3902,374
3689,1089
2012,2183
2178,2256
2048,2684
779,746
4116,921
2125,2443
4022,517
3969,1263
1991,2345
2034,2674
1932,2524
3636,723
937,651
2204,2939
4350,689
4159,935
951,705
669,602
3620,623
2819,2278
2647,2600
2466,1848
2110,2436
2646,1867
949,471
3538,716
2619,2773
2711,2854
4314,966
4232,768
4375,686
2426,2140
2743,2372
3761,569
1803,2459
697,953
454,761
2363,2867
2595,2081
2773,2562
4290,457
2302,2607
1868,2577
4367,787
2937,2503
4223,998
2527,1824
2581,2243
2217,2688
3694,423
3959,948
1014,849
1901,2314
611,869
2782,2289
2849,2745
2467,1949
1071,839
2427,2515
2281,2078
542,951
2062,2702
3676,846
4182,355
3755,472
876,894
2063,2082
3765,753
3930,834
2101,2888
2855,2507
800,1189
2774,2402
3511,739
2204,2073
2590,2857
1840,2374
4346,909
3614,495
779,609
2506,2854
2474,2321
4116,758
747,1196
2428,2626
3908,451
685,778
4379,508
2222,2222
480,725
1041,1114
830,472
3847,446
3988,632
2373,2616
1981,2708
4393,655
4091,773
483,623
3594,954
3979,1011
1009,467
774,1111
716,939
2824,2634
2928,2438
2730,2489
2840,2311
3754,676
3668,518
4243,572
4012,1178
2139,2449
2740,2578
3693,722
925,971
557,1007
3921,574
638,557
1010,618
582,565
2276,2172
1192,815
3665,1084
4151,740
2656,2492
1872,2618
2180,2232
4047,1013
2789,2282
3728,943
4107,1024
3867,554
531,840
2216,2142
2107,2242
693,661
2230,2799
4348,999
2079,2593
2769,2511
3899,1100
2339,2742
898,462
2761,2117
3799,538
4113,1162
2832,2428
2799,2522
2661,1903
4230,563
555,578
2854,2144
1093,985
2997,2362
3740,534
4095,742
4441,637
2664,2662
3983,521
1836,2209
2771,2702
2099,1923
4055,328
1972,2389
1028,949
4194,859
3788,776
3906,1264
2119,2793
2007,2521
1025,1058
1098,650
2282,2016
2902,2363
3785,691
2814,2443
1996,2620
2783,2491
822,1089
3904,784
685,793
1900,2070
3798,351
4283,452
3670,506
1013,721
751,493
4145,1171
1115,952
3795,849
2600,2783
4489,854
3554,605
2920,2601
3857,1180
3938,627
2169,2593
2246,2322
3874,818
2095,1951
2387,1858
924,1112
2222,2367
2377,2475
2683,2804
2611,2030
2121,2213
2317,1906
4010,945
2048,2410
686,508
4439,591
4031,1248
4042,1114
478,820
3692,837
2371,1999
4448,953
3539,834
1149,847
690,1003
2000,1990
981,1015
2709,2834
591,1020
2426,1809
1031,1012
804,1068
2794,2011
2823,2440
858,1177
3957,307
567,669
3924,1257
2006,2793
2324,2767
2231,2109
625,837
2660,1902
892,1029
4297,712
2484,2284
2187,2371
2251,2009
774,611
3860,802
2659,2288
2462,2375
738,650
2519,2797
2388,2477
784,950
2525,2120
3656,1047
2435,1963
4093,910
1940,2210
4210,1006
733,941
763,515
4165,1172
2306,2308
1169,728
3872,729
2503,2744
2170,2222
2637,2501
2595,1853
953,772
2370,2747
2648,2553
2512,2985
2217,2676
3995,337
3934,332
714,619
3655,858
2200,2032
2252,2344
802,1173
2374,2925
738,908
2532,2165
2786,2792
2497,2543
2612,2085
2734,2719
1865,2472
2447,2747
2034,2511
2752,2339
2125,2294
784,1043
577,934
3939,881
4131,1173
2130,2316
2109,2482
4118,978
2395,1986
1990,2718
2019,2014
2353,2741
683,1082
812,737
1026,744
2468,2488
4363,1138
483,696
3870,378
4215,1245
4286,1056
1120,600
2696,2108
600,826
2379,1928
4426,786
4252,1037
669,728
449,949
2404,2943
3892,710
2437,1984
1944,2563
3976,946
3639,1110
925,1166
844,1195
3801,755
3778,1083
2954,2504
3990,334
1975,2117
2366,2563
494,878
2205,2024
895,927
3632,1026
4231,756
634,1067
855,802
2101,2429
2794,1973
3614,952
3890,441
1899,2338
4309,999
3719,489
2194,2226
2154,2297
3531,760
2429,2175
4034,1118
2831,2320
4149,980
2383,2672
3728,630
2313,2582
2606,2952
2406,2837
488,864
3971,418
2261,1913
780,1124
710,911
2526,2639
2914,2536
4259,1031
2601,2676
4003,607
646,914
2490,2267
1139,671
804,472
838,1056
2222,2892
3949,693
3909,681
3801,504
3811,817
2074,2779
4191,388
4350,1155
725,1160
3784,826
2509,2292
2556,2268
2743,2572
4228,561
608,818
889,545
995,548
4378,1024
2780,2270
3635,490
3722,880
714,754
2118,1970
646,818
2448,2295
1110,820
2295,1861
2270,2933
3991,1048
997,475
4309,675
3525,877
827,1065
1903,2386
802,572
1092,721
3633,556
2874,2690
539,1067
3690,1095
2695,2155
3592,1033
4015,758
832,1076
4074,941
2499,2402
900,1121
1912,2406
781,969
3857,1125
2618,2089
952,979
4279,566
2418,2952
2436,1963
3808,1010
2280,1963
2548,2877
2291,2877
4058,1008
701,590
2204,2616
4363,759
3774,677
1003,511
1133,754
2783,2366
2295,2895
2833,2390
4387,826
696,561
753,907
1018,531
2295,2248
1098,542
2001,2099
3708,1037
2788,2159
901,923
1927,2426
2156,1897
586,666
4397,699
1168,670
4122,1149
3891,651
2771,1940
4411,542
1006,547
4288,514
2557,2590
748,757
573,1040
4073,907
3692,740
2080,1911
2029,2471
4362,761
2518,2152
2172,2222
1806,2416
2846,2565
514,1038
2322,2573
2041,2247
4397,563
3941,1164
1087,878
423,913
1852,2640
2222,2430
2439,2990
788,782
1883,2549
950,652
784,697
2218,2798
4056,908
4079,506
693,692
3762,586
2279,2201
901,698
2270,2119
1049,825
2804,2842
1951,2085
2641,1901
4292,1097
4061,1294
3954,891
4454,759
4063,855
1059,502
1934,2768
4245,859
1132,877
4066,816
4041,404
2191,2919
3856,1224
2106,2236
1041,534
725,715
3682,1132
2609,2802
467,917
4386,847
4315,854
3874,1107
3584,553
3667,866
2109,2914
4214,1230
3796,622
2361,2379
3848,1075
2137,2638
2835,2581
4082,1104
2915,2237
1828,2541
1125,941
2687,2416
2705,2007
1991,2652
4121,713
2394,2384
2387,1995
3779,799
607,522
4119,425
4242,960
2551,2013
568,966
2282,1899
1093,584
2748,2100
887,616
976,537
3874,429
2331,2642
2169,1952
2230,1826
2393,2101
3759,1087
3992,1028
1099,755
3817,1239
2424,2643
3711,788
643,1052
4373,586
465,952
1908,2107
1021,570
710,1137
2070,2402
635,496
2168,2932
3892,956
996,1138
4040,989
3720,1193
4271,484
626,1082
2462,2372
3894,987
1094,778
2568,2113
1882,2104
3895,1102
906,1150
3820,1236
4360,458
2886,2462
4159,947
2132,2825
3973,879
522,641
800,574
669,561
459,908
3753,841
4284,1115
2154,2300
701,738
2848,2347
2716,2310
429,860
3844,1016
2737,2503
2142,2745
2952,2191
709,1177
1898,2397
2243,2618
927,1015
4228,668
608,985
2590,1961
4370,655
2091,2349
3880,635
1032,634
4275,613
2690,2022
1080,734
3781,715
615,949
2463,1971
3676,895
530,947
2570,2664
4437,835
2810,2332
2008,2637
700,597
3789,1009
839,562
4218,1113
2887,2370
2812,2688
2445,2677
3693,757
2269,2511
2606,2157
2964,2589
1040,553
2568,2446
2911,2211
3554,999
2691,2705
2840,2285
2243,2727
1969,2046
709,454
2908,2506
2041,2550
4111,520
2254,2888
2538,2770
2748,2379
2711,2165
2354,2189
4366,689
3778,843
3973,1136
2225,2131
1118,951
4112,727
482,710
4082,1180
4143,1188
2329,1925
2097,2574
937,822
2035,2697
2692,2453
809,998
2353,2092
3634,752
4138,881
2418,2291
2118,2350
1962,2091
4475,842
2386,2545
966,800
2892,2586
2085,2607
4332,816
2336,2963
2835,2420
765,708
728,507
2524,1975
2055,2266
3998,427
2915,2140
4214,428
789,724
460,791
3664,1096
2526,1850
2013,2684
2607,2614
2371,2586
1054,835
4413,1015
1978,2053
648,1135
779,500
562,812
3568,704
4359,842
2791,2821
2868,2127
2676,2677
2857,2521
4175,1240
4162,766
2648,2417
3743,980
2467,2845
4081,818
2668,1956
2984,2465
3973,398
2233,1825
899,976
4181,516
3680,818
929,825
773,999
2125,2267
2506,2438
2162,2597
2611,2068
1069,695
4111,1217
2091,2422
840,681
2221,2540
2770,2848
2233,2525
3789,868
3969,1083
3966,644
3811,1232
2915,2496
907,624
1007,720
3946,1169
743,586
3541,833
2403,2361
3882,831
2559,2599
4004,902
467,926
4307,613
2026,2403
2468,2712
4131,491
738,918
467,782
2208,2747
1971,2547
913,802
2583,2956
3831,356
2481,2721
2149,2165
3580,1002
4247,799
1110,671
4126,707
2710,2000
2602,2323
945,964
1052,664
2213,2422
841,1157
4092,499
792,689
3518,754
2117,2526
3854,664
4325,1120
3678,783
1099,637
3860,663
2804,2751
1182,706
2197,2212
761,1000
585,712
3728,1073
2832,2190
3775,1205
675,596
4203,550
2547,1879
846,564
3757,825
1927,2267
1037,1065
1050,1082
3979,1196
2290,2683
2963,2256
4183,750
2376,2099
2785,2762
4088,1092
2317,1886
2307,2396
3894,677
2184,2058
3776,957
4419,605
2725,2755
2243,2355
2382,2431
4132,1093
4377,541
4042,525
2340,1916
4177,359
2647,1992
1004,1085
4297,701
659,691
3656,697
966,846
663,788
2347,2942
933,718
481,991
1030,848
809,521
4160,974
4397,828
2946,2203
